OBJECTID,Street1,Street2,Intersect,Long,Lat
2048,BEECHWOOD AVE,FAIRFIELD RD,BEECHWOOD AVE & FAIRFIELD RD,-123.333318592449,48.4140170767821
2049,EARLE ST,FAIRFIELD RD,EARLE ST & FAIRFIELD RD,-123.332565870886,48.4147757466331
2050,FAIRFIELD PL,FAIRFIELD RD,FAIRFIELD PL & FAIRFIELD RD,-123.325623244647,48.4156604003856
2051,CHADWICK PL,FAIRFIELD RD,CHADWICK PL & FAIRFIELD RD,-123.325494391076,48.4156716924335
2052,COOK ST,FAITHFUL ST,COOK ST & FAITHFUL ST,-123.357551546107,48.4103200204017
2053,CAMBRIDGE ST,FAITHFUL ST,CAMBRIDGE ST & FAITHFUL ST,-123.354981036109,48.4100434283036
2054,BEGBIE ST,FERN ST,BEGBIE ST & FERN ST,-123.335144221017,48.4296677563779
2055,BALMORAL RD,FERNWOOD RD,BALMORAL RD & FERNWOOD RD,-123.345300886517,48.427731305588
2056,CENTRE RD,FERNWOOD RD,CENTRE RD & FERNWOOD RD,-123.345074904904,48.4320736047964
2057,DENMAN ST,FERNWOOD RD,DENMAN ST & FERNWOOD RD,-123.345046198628,48.4327967680543
2058,BAY ST,FERNWOOD RD,BAY ST & FERNWOOD RD,-123.344977243153,48.4345022906453
2059,CEDAR HILL RD,FERNWOOD RD,CEDAR HILL RD & FERNWOOD RD,-123.344768375375,48.4401361201675
2060,DOUGLAS ST,FIELD ST,DOUGLAS ST & FIELD ST,-123.365071035791,48.4349508011545
2061,BAY ST,FIFTH ST,BAY ST & FIFTH ST,-123.356594743038,48.4352150814254
2062,CEDAR HILL RD,FINLAYSON PL,CEDAR HILL RD & FINLAYSON PL,-123.344240354505,48.4478408099867
2063,BURNSIDE RD E,FINLAYSON ST,BURNSIDE RD E & FINLAYSON ST,-123.373933133934,48.4442191764038
2064,DOUGLAS ST,FINLAYSON ST,DOUGLAS ST & FINLAYSON ST,-123.370737281427,48.4450351058784
2065,BLANSHARD ST,FINLAYSON ST,BLANSHARD ST & FINLAYSON ST,-123.366605496256,48.445565045185
2066,FIFTH ST,FINLAYSON ST,FIFTH ST & FINLAYSON ST,-123.359782714168,48.4464476713098
2067,BLACKWOOD ST,FINLAYSON ST,BLACKWOOD ST & FINLAYSON ST,-123.355983354639,48.4469266462532
2068,COOK ST,FINLAYSON ST,COOK ST & FINLAYSON ST,-123.349831412894,48.4477305942966
2069,CEDAR HILL RD,FINLAYSON ST,CEDAR HILL RD & FINLAYSON ST,-123.34395040355,48.4483629447568
2070,FAN TAN ALLEY,FISGARD ST,FAN TAN ALLEY & FISGARD ST,-123.367915229088,48.429360279381
2071,DOUGLAS ST,FISGARD ST,DOUGLAS ST & FISGARD ST,-123.364457452827,48.4294118274791
2072,BLANSHARD ST,FISGARD ST,BLANSHARD ST & FISGARD ST,-123.36186893208,48.4293558698575
2073,BALMORAL RD,FISGARD ST,BALMORAL RD & FISGARD ST,-123.358843335474,48.4290642796204
2074,BAY ST,FORBES ST,BAY ST & FORBES ST,-123.338587439683,48.4341781114656
2075,DENMAN ST,FORBES ST,DENMAN ST & FORBES ST,-123.338377739713,48.4326531296658
2076,BROAD ST,FORT ST,BROAD ST & FORT ST,-123.366490319914,48.4247333129184
2077,DOUGLAS ST,FORT ST,DOUGLAS ST & FORT ST,-123.365342199552,48.4246149106229
2078,BLANSHARD ST,FORT ST,BLANSHARD ST & FORT ST,-123.362493410351,48.4243174040638
2079,COOK ST,FORT ST,COOK ST & FORT ST,-123.354041351714,48.4233940819787
2080,FERNWOOD RD,FORT ST,FERNWOOD RD & FORT ST,-123.345541218814,48.4235947835794
2081,CRAIGDARROCH RD,FORT ST,CRAIGDARROCH RD & FORT ST,-123.344911811572,48.4238197585927
2082,CARBERRY GDNS,FORT ST,CARBERRY GDNS & FORT ST,-123.343031260648,48.4244565403175
2083,ELFORD ST,FORT ST,ELFORD ST & FORT ST,-123.341267681897,48.425025385635
2084,BELMONT AVE,FORT ST,BELMONT AVE & FORT ST,-123.338046055994,48.4260643340893
2085,BELCHER AVE,FORT ST,BELCHER AVE & FORT ST,-123.332955568913,48.428395501524
2086,CHESTNUT ST,FORT ST,CHESTNUT ST & FORT ST,-123.331928539617,48.4287927020555
2087,ASHGROVE ST,FORT ST,ASHGROVE ST & FORT ST,-123.33089113607,48.429215315709
2088,BANK ST,FORT ST,BANK ST & FORT ST,-123.328866963967,48.4301036085422
2089,DUCHESS ST,FORT ST,DUCHESS ST & FORT ST,-123.327765448667,48.4307148225539
2090,DAVIE ST,FORT ST,DAVIE ST & FORT ST,-123.326730132263,48.4312295329745
2091,BEAVEN ST,FOUL BAY RD,BEAVEN ST & FOUL BAY RD,-123.327784601715,48.4140538066801
2092,CHANDLER AVE,FOUL BAY RD,CHANDLER AVE & FOUL BAY RD,-123.327543869013,48.4167533050985
2093,FAIRFIELD RD,FOUL BAY RD,FAIRFIELD RD & FOUL BAY RD,-123.32751988432,48.4154809508283
2094,CRESCENT RD,FOUL BAY RD,CRESCENT RD & FOUL BAY RD,-123.326592866598,48.4119757149668
2095,BOURCHIER ST,FOUL BAY RD,BOURCHIER ST & FOUL BAY RD,-123.322525136237,48.4301805892402
2096,FORT ST,FOUL BAY RD,FORT ST & FOUL BAY RD,-123.322456182763,48.4321511929351
2097,BURNSIDE RD E,FRANCES AVE,BURNSIDE RD E & FRANCES AVE,-123.37512761934,48.444781187666
2098,DOUGLAS ST,FRANCES AVE,DOUGLAS ST & FRANCES AVE,-123.371203013043,48.4458342414915
2099,ALPHA ST,GAMMA ST,ALPHA ST & GAMMA ST,-123.375173147462,48.4469963675036
2100,DELTA ST,GAMMA ST,DELTA ST & GAMMA ST,-123.374770235653,48.4463330264734
2101,BRIDGE ST,GARBALLY RD,BRIDGE ST & GARBALLY RD,-123.373457588959,48.4403995021211
2102,DOUGLAS ST,GARBALLY RD,DOUGLAS ST & GARBALLY RD,-123.368447602949,48.4410517571132
2103,BAY ST,GARDEN ST,BAY ST & GARDEN ST,-123.346322299095,48.4345837145512
2104,CENTRAL SPUR RD,GAUDIN RD,CENTRAL SPUR RD & GAUDIN RD,-123.380940867022,48.4352591316341
2105,BUSHBY ST,GEORGE ST,BUSHBY ST & GEORGE ST,-123.348482136845,48.4079188097589
2106,CHAMBERS ST,GLADSTONE AVE,CHAMBERS ST & GLADSTONE AVE,-123.349863575256,48.4307304113395
2107,FERNWOOD RD,GLADSTONE AVE,FERNWOOD RD & GLADSTONE AVE,-123.34516870492,48.4304608857812
2108,BELMONT AVE,GLADSTONE AVE,BELMONT AVE & GLADSTONE AVE,-123.338937141259,48.4303143205946
2109,BEGBIE ST,GLADSTONE AVE,BEGBIE ST & GLADSTONE AVE,-123.333758008989,48.4301924485487
2110,FINLAYSON ST,GLASGOW ST,FINLAYSON ST & GLASGOW ST,-123.362322462773,48.4461329948543
2111,GILLIE PL,GLASGOW ST,GILLIE PL & GLASGOW ST,-123.361423659906,48.4423023056069
2112,DESPARD AVE,GONZALES AVE,DESPARD AVE & GONZALES AVE,-123.332353844478,48.419410867794
2113,FOUL BAY RD,GONZALES AVE,FOUL BAY RD & GONZALES AVE,-123.327340638048,48.4178794820692
2114,COURTNEY ST,GORDON ST,COURTNEY ST & GORDON ST,-123.367367455569,48.423449752605
2115,BROUGHTON ST,GORDON ST,BROUGHTON ST & GORDON ST,-123.367188848857,48.4241394468583
2116,BALFOUR AVE,GORGE RD E,BALFOUR AVE & GORGE RD E,-123.386374456142,48.4434857531428
2117,ALBANY ST,GORGE RD E,ALBANY ST & GORGE RD E,-123.385107901253,48.4433528765401
2118,CARROLL ST,GORGE RD E,CARROLL ST & GORGE RD E,-123.383853880913,48.4432213916589
2119,DUNEDIN ST,GORGE RD E,DUNEDIN ST & GORGE RD E,-123.37474777293,48.4411608085122
2120,BRIDGE ST,GORGE RD E,BRIDGE ST & GORGE RD E,-123.37355410606,48.440706005084
2121,GARBALLY RD,GORGE RD E,GARBALLY RD & GORGE RD E,-123.372939254956,48.4404717606599
2122,DAVID ST,GORGE RD E,DAVID ST & GORGE RD E,-123.368602445939,48.4387881277809
2123,DOUGLAS ST,GORGE RD E,DOUGLAS ST & GORGE RD E,-123.366896347675,48.4382934183872
2124,CEDAR HILL RD,GOSWORTH RD,CEDAR HILL RD & GOSWORTH RD,-123.344699418297,48.4469896941941
2125,CLAWTHORPE AVE,GOSWORTH RD,CLAWTHORPE AVE & GOSWORTH RD,-123.344401574592,48.446522368838
2126,BURTON AVE,GOSWORTH RD,BURTON AVE & GOSWORTH RD,-123.343796363636,48.4457495351707
2127,EDGEWARE RD,GOSWORTH RD,EDGEWARE RD & GOSWORTH RD,-123.342557661774,48.4441830503197
2128,DALLAS RD,GOVERNMENT ST,DALLAS RD & GOVERNMENT ST,-123.373911130513,48.4102843870842
2129,BATTERY ST,GOVERNMENT ST,BATTERY ST & GOVERNMENT ST,-123.37263368625,48.4114593803957
2130,BELLEVILLE ST,GOVERNMENT ST,BELLEVILLE ST & GOVERNMENT ST,-123.368867473651,48.4206487008188
2131,COURTNEY ST,GOVERNMENT ST,COURTNEY ST & GOVERNMENT ST,-123.368180173825,48.4235336345848
2132,BROUGHTON ST,GOVERNMENT ST,BROUGHTON ST & GOVERNMENT ST,-123.368014532947,48.4242230948818
2133,FORT ST,GOVERNMENT ST,FORT ST & GOVERNMENT ST,-123.367852834088,48.4248738088997
2134,BASTION SQ,GOVERNMENT ST,BASTION SQ & GOVERNMENT ST,-123.36766320289,48.4257044697097
2135,GORGE RD E,GOVERNMENT ST,GORGE RD E & GOVERNMENT ST,-123.367489233899,48.4384112134516
2136,BAY ST,GOVERNMENT ST,BAY ST & GOVERNMENT ST,-123.367334012014,48.4357710585482
2137,DOUGLAS ST,GOVERNMENT ST,DOUGLAS ST & GOVERNMENT ST,-123.367336994917,48.4390731347703
2138,DISCOVERY ST,GOVERNMENT ST,DISCOVERY ST & GOVERNMENT ST,-123.36717364739,48.4318989169847
2139,CHATHAM ST,GOVERNMENT ST,CHATHAM ST & GOVERNMENT ST,-123.367139637793,48.4310567443682
2140,FISGARD ST,GOVERNMENT ST,FISGARD ST & GOVERNMENT ST,-123.367071639695,48.4293729501597
2141,BAY ST,GRAHAM ST,BAY ST & GRAHAM ST,-123.354596890771,48.4351047592474
2142,AMPHION ST,GRANITE ST,AMPHION ST & GRANITE ST,-123.323382905938,48.4250314328445
2143,COOK ST,GRANT ST,COOK ST & GRANT ST,-123.353052221381,48.4290624268456
2144,CHAMBERS ST,GRANT ST,CHAMBERS ST & GRANT ST,-123.350105447276,48.4288845830279
2145,CAMOSUN ST,GRANT ST,CAMOSUN ST & GRANT ST,-123.346823334527,48.4287264443665
2146,FERNWOOD RD,GRANT ST,FERNWOOD RD & GRANT ST,-123.345252722945,48.4286376441043
2147,BELMONT AVE,GRANT ST,BELMONT AVE & GRANT ST,-123.338883100271,48.4285338406164
2148,CEDAR HILL RD,GROSVENOR RD,CEDAR HILL RD & GROSVENOR RD,-123.346835181534,48.442904596968
2149,BELMONT AVE,HAMILTON RD,BELMONT AVE & HAMILTON RD,-123.338984092706,48.4410033437042
2150,ARNOLD AVE,HAMLEY ST,ARNOLD AVE & HAMLEY ST,-123.341094077917,48.4153532553635
2151,FAIRFIELD RD,HARBINGER AVE,FAIRFIELD RD & HARBINGER AVE,-123.350799415255,48.4163930657708
2152,ESQUIMALT RD,HARBOUR RD,ESQUIMALT RD & HARBOUR RD,-123.374941392637,48.4281541261759
2153,GORGE RD E,HARRIET RD,GORGE RD E & HARRIET RD,-123.390472115857,48.4439233768495
2154,CHOWN PL,HARRIET RD,CHOWN PL & HARRIET RD,-123.388148013652,48.4460944172607
2155,BURNSIDE RD E,HARRIET RD,BURNSIDE RD E & HARRIET RD,-123.384584334018,48.4494573368745
2156,FORT ST,HARRISON ST,FORT ST & HARRISON ST,-123.343823451372,48.4242069511304
2157,BLACKWOOD ST,HAULTAIN ST,BLACKWOOD ST & HAULTAIN ST,-123.352613831732,48.4365256481926
2158,COOK ST,HAULTAIN ST,COOK ST & HAULTAIN ST,-123.352118607702,48.4364238384206
2159,EMPIRE ST,HAULTAIN ST,EMPIRE ST & HAULTAIN ST,-123.350829770515,48.4363447755345
2160,CAPITAL HTS,HAULTAIN ST,CAPITAL HTS & HAULTAIN ST,-123.349541565039,48.4362766689633
2161,CEDAR HILL RD,HAULTAIN ST,CEDAR HILL RD & HAULTAIN ST,-123.346888878692,48.436240308862
2162,GARDEN ST,HAULTAIN ST,GARDEN ST & HAULTAIN ST,-123.346267905612,48.436233261513
2163,FERNWOOD RD,HAULTAIN ST,FERNWOOD RD & HAULTAIN ST,-123.344933471559,48.4362181110421
2164,AVEBURY AVE,HAULTAIN ST,AVEBURY AVE & HAULTAIN ST,-123.342267379437,48.4361854501124
2165,ASQUITH ST,HAULTAIN ST,ASQUITH ST & HAULTAIN ST,-123.34093372281,48.4361690239299
2166,BELMONT AVE,HAULTAIN ST,BELMONT AVE & HAULTAIN ST,-123.339758078442,48.4361545304728
2167,FORBES ST,HAULTAIN ST,FORBES ST & HAULTAIN ST,-123.338525682243,48.4361393229391
2168,EMPIRE ST,HAYWARD HTS,EMPIRE ST & HAYWARD HTS,-123.350598387996,48.4385211017947
2169,BASTION SQ,HELMCKEN ALLEY,BASTION SQ & HELMCKEN ALLEY,-123.369252071065,48.4258443027966
2170,CATHERINE ST,HENRY ST,CATHERINE ST & HENRY ST,-123.384743841009,48.4321450470142
2171,BAY ST,HENRY ST,BAY ST & HENRY ST,-123.383244635303,48.4321313126593
2172,GOVERNMENT ST,HERALD ST,GOVERNMENT ST & HERALD ST,-123.367105516376,48.4302118280221
2173,DOUGLAS ST,HERALD ST,DOUGLAS ST & HERALD ST,-123.36449064172,48.4302503499254
2174,BLANSHARD ST,HERALD ST,BLANSHARD ST & HERALD ST,-123.361868092572,48.4301340229741
2175,DOMINION RD,HEREWARD RD,DOMINION RD & HEREWARD RD,-123.393871943133,48.4360057299408
2176,CEDAR HILL RD,HESPLER PL,CEDAR HILL RD & HESPLER PL,-123.344391002485,48.4406475829065
2177,CAMAS CIR,HEYWOOD WAY,CAMAS CIR & HEYWOOD WAY,-123.362070271374,48.4112315158955
2178,BRIDGE WAY,HEYWOOD WAY,BRIDGE WAY & HEYWOOD WAY,-123.361056448369,48.4119822661713
2179,HEYWOOD AVE,HEYWOOD WAY,HEYWOOD AVE & HEYWOOD WAY,-123.360586138449,48.4128516001151
2180,CEDAR HILL RD,HIBBERSON CRES,CEDAR HILL RD & HIBBERSON CRES,-123.347139273959,48.4444048616079
2181,COOK ST,HIGGINS ST,COOK ST & HIGGINS ST,-123.34967926916,48.4422200021455
2182,BASIL AVE,HIGGINS ST,BASIL AVE & HIGGINS ST,-123.349458464503,48.4414518897836
2183,FINLAYSON ST,HIGHVIEW ST,FINLAYSON ST & HIGHVIEW ST,-123.352959545327,48.4473076875518
2184,COOK ST,HILDA ST,COOK ST & HILDA ST,-123.355684592595,48.4167127411858
2185,CHESTER AVE,HILDA ST,CHESTER AVE & HILDA ST,-123.35436690868,48.4165789570135
2186,BLANSHARD ST,HILL ST,BLANSHARD ST & HILL ST,-123.363097617141,48.4378493198778
2187,BRIDGE ST,HILLSIDE AVE,BRIDGE ST & HILLSIDE AVE,-123.373295718505,48.4370026376011
2188,GOVERNMENT ST,HILLSIDE AVE,GOVERNMENT ST & HILLSIDE AVE,-123.367399430785,48.438128900036
2189,DOUGLAS ST,HILLSIDE AVE,DOUGLAS ST & HILLSIDE AVE,-123.366896347675,48.4382934183872
2190,BLANSHARD ST,HILLSIDE AVE,BLANSHARD ST & HILLSIDE AVE,-123.363388858969,48.4388678557622
2191,FIFTH ST,HILLSIDE AVE,FIFTH ST & HILLSIDE AVE,-123.357825305722,48.4395948600328
2192,GRAHAM ST,HILLSIDE AVE,GRAHAM ST & HILLSIDE AVE,-123.356487509574,48.4397657354758
2193,BAKERY MEWS,HILLSIDE AVE,BAKERY MEWS & HILLSIDE AVE,-123.354490087235,48.4400208347248
2194,BLACKWOOD ST,HILLSIDE AVE,BLACKWOOD ST & HILLSIDE AVE,-123.353817934519,48.440106670631
2195,COOK ST,HILLSIDE AVE,COOK ST & HILLSIDE AVE,-123.35173133976,48.4403674660559
2196,HIGGINS ST,HILLSIDE AVE,HIGGINS ST & HILLSIDE AVE,-123.349263546198,48.4408255090013
2197,GROSVENOR RD,HILLSIDE AVE,GROSVENOR RD & HILLSIDE AVE,-123.347193848811,48.4410946959521
2198,CEDAR HILL RD,HILLSIDE AVE,CEDAR HILL RD & HILLSIDE AVE,-123.344261770229,48.441303948016
2199,HAMILTON RD,HILLSIDE AVE,HAMILTON RD & HILLSIDE AVE,-123.342765002979,48.4418879519222
2200,GOSWORTH RD,HILLSIDE AVE,GOSWORTH RD & HILLSIDE AVE,-123.341235716266,48.4424973658863
2201,BELMONT AVE,HILLSIDE AVE,BELMONT AVE & HILLSIDE AVE,-123.339849455473,48.4430488155527
2202,DONCASTER DR,HILLSIDE AVE,DONCASTER DR & HILLSIDE AVE,-123.338230679134,48.443694785899
2203,CEDAR HILL RD,HIPWOOD LANE,CEDAR HILL RD & HIPWOOD LANE,-123.347788888471,48.4437238846928
2204,HAMILTON RD,HOLLY ST,HAMILTON RD & HOLLY ST,-123.340240089393,48.441006370811
2205,BELMONT AVE,HOLLY ST,BELMONT AVE & HOLLY ST,-123.338959695928,48.4415099222463
2206,DALLAS RD,HOLLYWOOD CRES,DALLAS RD & HOLLYWOOD CRES,-123.336272147642,48.4100875137433
2207,BEECHWOOD AVE,HOLLYWOOD CRES,BEECHWOOD AVE & HOLLYWOOD CRES,-123.3328658609,48.4087646814116
2208,HOLLYWOOD CRES,HOLLYWOOD PL,HOLLYWOOD CRES & HOLLYWOOD PL,-123.335110934746,48.409093244144
2209,DENMAN ST,HOWARD ST,DENMAN ST & HOWARD ST,-123.334367250111,48.4325541565228
2210,BAY ST,HOWARD ST,BAY ST & HOWARD ST,-123.334363871302,48.4339780537145
2211,DALLAS RD,HOWE ST,DALLAS RD & HOWE ST,-123.352164914462,48.4064815126931
2212,FAITHFUL ST,HOWE ST,FAITHFUL ST & HOWE ST,-123.351392090565,48.409657142805
2213,CHAPMAN ST,HOWE ST,CHAPMAN ST & HOWE ST,-123.350669582731,48.4124634351496
2214,GOVERNMENT ST,HUMBOLDT ST,GOVERNMENT ST & HUMBOLDT ST,-123.368326990061,48.4229439949416
2215,GORDON ST,HUMBOLDT ST,GORDON ST & HUMBOLDT ST,-123.367550094053,48.4226994896556
2216,BURDETT AVE,HUMBOLDT ST,BURDETT AVE & HUMBOLDT ST,-123.36602168982,48.4222129914226
2217,BLANSHARD ST,HUMBOLDT ST,BLANSHARD ST & HUMBOLDT ST,-123.363855956152,48.4205319399583
2218,AVALON RD,HUNTINGTON PL,AVALON RD & HUNTINGTON PL,-123.367663171526,48.4149112047758
2219,DALLAS RD,HURON ST,DALLAS RD & HURON ST,-123.384564701693,48.4218633584133
2220,GORGE RD E,IRMA ST,GORGE RD E & IRMA ST,-123.387989140913,48.4436581979588
2221,BURNSIDE RD E,IRMA ST,BURNSIDE RD E & IRMA ST,-123.383386265355,48.4488518733668
2222,CRESCENT RD,IRVING RD,CRESCENT RD & IRVING RD,-123.328758312753,48.4122241296112
2223,BEAVEN ST,IRVING RD,BEAVEN ST & IRVING RD,-123.328750656153,48.4140561926794
2224,FAIRFIELD RD,IRVING RD,FAIRFIELD RD & IRVING RD,-123.328727775414,48.4155292109339
2225,FINLAYSON ST,JACKSON ST,FINLAYSON ST & JACKSON ST,-123.358122692034,48.4466532726546
2226,GRAHAM ST,JACKSON ST,GRAHAM ST & JACKSON ST,-123.357626336669,48.4442531614632
2227,CRAIGDARROCH RD,JOAN CRES,CRAIGDARROCH RD & JOAN CRES,-123.344749795814,48.4236209854912
2228,BRIDGE ST,JOHN ST,BRIDGE ST & JOHN ST,-123.372962903173,48.4362109109899
2229,GOVERNMENT ST,JOHN ST,GOVERNMENT ST & JOHN ST,-123.367364685083,48.4372590783177
2230,ESQUIMALT RD,JOHNSON ST,ESQUIMALT RD & JOHNSON ST,-123.372540403357,48.4279573841527
2231,GOVERNMENT ST,JOHNSON ST,GOVERNMENT ST & JOHNSON ST,-123.367234653793,48.4274772855966
2232,BROAD ST,JOHNSON ST,BROAD ST & JOHNSON ST,-123.365994807513,48.4273398806726
2233,DOUGLAS ST,JOHNSON ST,DOUGLAS ST & JOHNSON ST,-123.364692400692,48.4271955287023
2234,BLANSHARD ST,JOHNSON ST,BLANSHARD ST & JOHNSON ST,-123.361844085324,48.4268832115938
2235,COOK ST,JOHNSON ST,COOK ST & JOHNSON ST,-123.353397343553,48.4259636152724
2236,CHAMBERS ST,JOHNSON ST,CHAMBERS ST & JOHNSON ST,-123.350676269226,48.4256694121613
2237,CAMOSUN ST,JOHNSON ST,CAMOSUN ST & JOHNSON ST,-123.347368457568,48.4254762214692
2238,FERNWOOD RD,JOHNSON ST,FERNWOOD RD & JOHNSON ST,-123.345445396789,48.4254439217126
2239,HARRISON ST,JOHNSON ST,HARRISON ST & JOHNSON ST,-123.343748175614,48.4256061146763
2240,BEGBIE ST,JOHNSON ST,BEGBIE ST & JOHNSON ST,-123.342654976273,48.4267686700994
2241,BUSHBY ST,JOSEPH ST,BUSHBY ST & JOSEPH ST,-123.348020212189,48.4081649573005
2242,FIFTH ST,JOSETTE PL,FIFTH ST & JOSETTE PL,-123.359458690462,48.4452812592997
2243,CALEDONIA AVE,JULIA ST,CALEDONIA AVE & JULIA ST,-123.359274963228,48.4308121801215
2244,GARBALLY RD,JUTLAND RD,GARBALLY RD & JUTLAND RD,-123.377729644015,48.439084367038
2245,DUNEDIN ST,JUTLAND RD,DUNEDIN ST & JUTLAND RD,-123.377058320415,48.4415552198277
2246,GORGE RD E,JUTLAND RD,GORGE RD E & JUTLAND RD,-123.376586225734,48.4418958228365
2247,CECELIA RD,JUTLAND RD,CECELIA RD & JUTLAND RD,-123.375286223313,48.4431181558209
2248,BURNSIDE RD E,JUTLAND RD,BURNSIDE RD E & JUTLAND RD,-123.373933133934,48.4442191764038
2249,CATHERINE ST,KIMTA RD,CATHERINE ST & KIMTA RD,-123.384693580328,48.4295915639224
2250,COOPERAGE PL,KIMTA RD,COOPERAGE PL & KIMTA RD,-123.381812493353,48.4286405565661
2251,DOUGLAS ST,KINGS RD,DOUGLAS ST & KINGS RD,-123.365839873014,48.4363715276351
2252,BLANSHARD ST,KINGS RD,BLANSHARD ST & KINGS RD,-123.362844493694,48.436964063635
2253,DOWLER PL,KINGS RD,DOWLER PL & KINGS RD,-123.361436633995,48.4371413315288
2254,FIFTH ST,KINGS RD,FIFTH ST & KINGS RD,-123.3572690734,48.4376733694788
2255,GRAHAM ST,KINGS RD,GRAHAM ST & KINGS RD,-123.355934491204,48.4378447570954
2256,BAKERY MEWS,KINGS RD,BAKERY MEWS & KINGS RD,-123.353936412499,48.4381013196483
2257,BLACKWOOD ST,KINGS RD,BLACKWOOD ST & KINGS RD,-123.353276638972,48.4381878041985
2258,COOK ST,KINGS RD,COOK ST & KINGS RD,-123.351936585944,48.4383549915489
2259,EMPIRE ST,KINGS RD,EMPIRE ST & KINGS RD,-123.350598387996,48.4385211017947
2260,CAPITAL HTS,KINGS RD,CAPITAL HTS & KINGS RD,-123.34927293278,48.4386875670087
2261,CEDAR HILL RD,KINGS RD,CEDAR HILL RD & KINGS RD,-123.345911682582,48.4382088696001
2262,FERNWOOD RD,KINGS RD,FERNWOOD RD & KINGS RD,-123.34487898264,48.4381753062216
2263,AVEBURY AVE,KINGS RD,AVEBURY AVE & KINGS RD,-123.342212491653,48.4381450643158
2264,ASQUITH ST,KINGS RD,ASQUITH ST & KINGS RD,-123.340879198693,48.4381287965392
2265,BELMONT AVE,KINGS RD,BELMONT AVE & KINGS RD,-123.339703506589,48.4381144396017
2266,FORBES ST,KINGS RD,FORBES ST & KINGS RD,-123.338470626635,48.4380993716744
2267,FAIRFIELD RD,KIPLING ST,FAIRFIELD RD & KIPLING ST,-123.345505724008,48.4138023692479
2268,BROOKE ST,KIPLING ST,BROOKE ST & KIPLING ST,-123.34442146153,48.4147747085906
2269,HAMLEY ST,KIPLING ST,HAMLEY ST & KIPLING ST,-123.344212635158,48.4156520961383
2270,COOK ST,KIWANIS WAY,COOK ST & KIWANIS WAY,-123.349047959664,48.442714836991
2271,CEDAR HILL RD,KIWANIS WAY,CEDAR HILL RD & KIWANIS WAY,-123.347788888471,48.4437238846928
2272,COOK ST,LANG ST,COOK ST & LANG ST,-123.349592270294,48.4469203285522
2273,CEDAR HILL RD,LANG ST,CEDAR HILL RD & LANG ST,-123.344699418297,48.4469896941941
2274,EVANS ST,LANGFORD ST,EVANS ST & LANGFORD ST,-123.391260603351,48.4349264097961
2275,FULLERTON AVE,LANGFORD ST,FULLERTON AVE & LANGFORD ST,-123.389483770309,48.4349390989942
2276,HUDSON ST,LANGFORD ST,HUDSON ST & LANGFORD ST,-123.388784958195,48.4349485602462
2277,FRONT ST,LANGFORD ST,FRONT ST & LANGFORD ST,-123.38722100181,48.4346834866365
2278,CATHERINE ST,LANGFORD ST,CATHERINE ST & LANGFORD ST,-123.384789536993,48.4346821861012
2279,ALSTON ST,LANGFORD ST,ALSTON ST & LANGFORD ST,-123.383330271907,48.4346620383852
2280,BROUGHTON ST,LANGLEY ST,BROUGHTON ST & LANGLEY ST,-123.368814301929,48.4242874321447
2281,FORT ST,LANGLEY ST,FORT ST & LANGLEY ST,-123.368653809938,48.4249563926938
2282,BASTION SQ,LANGLEY ST,BASTION SQ & LANGLEY ST,-123.368459369554,48.4257278246826
2283,CHANCERY LANE,LANGLEY ST,CHANCERY LANE & LANGLEY ST,-123.368371582559,48.4261212675952
2284,DOUGLAS ST,LARCH ST,DOUGLAS ST & LARCH ST,-123.370338045044,48.4443683889405
2285,GONZALES AVE,LAURENTIAN PL,GONZALES AVE & LAURENTIAN PL,-123.331075472539,48.4190381940328
2286,BOURCHIER ST,LEE AVE,BOURCHIER ST & LEE AVE,-123.325606073447,48.4301856959908
2287,FORT ST,LEE AVE,FORT ST & LEE AVE,-123.32561278096,48.4315059657088
2288,BELCHER AVE,LEIGHTON RD,BELCHER AVE & LEIGHTON RD,-123.332955568913,48.428395501524
2289,FORT ST,LEIGHTON RD,FORT ST & LEIGHTON RD,-123.332230739255,48.4286758289607
2290,JUBILEE AVE,LEIGHTON RD,JUBILEE AVE & LEIGHTON RD,-123.331600288475,48.4283953982686
2291,BANK ST,LEIGHTON RD,BANK ST & LEIGHTON RD,-123.328881785856,48.4283954580127
2292,DUCHESS ST,LEIGHTON RD,DUCHESS ST & LEIGHTON RD,-123.327745301148,48.4283892770119
2293,FELL ST,LEIGHTON RD,FELL ST & LEIGHTON RD,-123.327497882234,48.4283882249993
2294,DAVIE ST,LEIGHTON RD,DAVIE ST & LEIGHTON RD,-123.326758493747,48.4283869163116
2295,LEE AVE,LEIGHTON RD,LEE AVE & LEIGHTON RD,-123.325612173574,48.4283859925356
2296,AMPHION ST,LEIGHTON RD,AMPHION ST & LEIGHTON RD,-123.323809050774,48.4284096937873
2297,FOUL BAY RD,LEIGHTON RD,FOUL BAY RD & LEIGHTON RD,-123.322596501477,48.4284083116798
2298,COOK ST,LEONARD ST,COOK ST & LEONARD ST,-123.357429874076,48.4112746671345
2299,CAMBRIDGE ST,LEONARD ST,CAMBRIDGE ST & LEONARD ST,-123.354817470095,48.4109874905681
2300,DALLAS RD,LEWIS ST,DALLAS RD & LEWIS ST,-123.378354817763,48.4123813677318
2301,DUNELM WYNDE,LEWIS ST,DUNELM WYNDE & LEWIS ST,-123.377930642792,48.4127689475441
